罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府３丁目,2025/1/17,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府３丁目,2025/3/9,18,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府３丁目,2025/8/14,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府４丁目,2025/1/17,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府４丁目,2025/3/12,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府４丁目,2025/4/8,18,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府４丁目,2025/5/21,15,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府４丁目,2025/8/23,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,白水３丁目,2025/2/17,16,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,白水３丁目,2025/9/27,10,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,王塚台４丁目,2025/6/30,19,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,王塚台５丁目,2024/12/20,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,王塚台５丁目,2025/2/22,17,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,王塚台６丁目,2025/6/7,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,王塚台７丁目,2025/7/8,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,王塚台７丁目,2025/9/2,18,その他,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,王塚台７丁目,2025/10/4,9,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,玉津町小山,2025/8/10,17,その他,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,玉津町出合,2025/10/26,16,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,中野２丁目,2025/2/27,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,二ツ屋２丁目,2025/10/23,15,その他,その他,10歳代,中学生,施錠した
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,丸塚１丁目,2025/8/12,14,一戸建住宅,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,丸塚１丁目,2025/8/12,14,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,神戸西,出合,281115,兵庫県,神戸市西区,丸塚２丁目,2025/3/14,21,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,神戸西,古郷,281115,兵庫県,神戸市西区,竜が岡５丁目,2025/5/18,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,神戸西,古郷,281115,兵庫県,神戸市西区,大沢１丁目,2025/8/5,15,道路上,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,伊川谷町長坂,2025/7/18,10,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/2/10,17,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/2/15,15,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/2/23,12,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/3/24,9,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/3/25,11,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/4/8,11,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/5/21,13,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/6/17,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/9/3,16,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/9/23,16,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/9/23,17,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/9/23,17,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/10/17,21,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/10/23,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/10/30,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町７丁目,2024/12/1,7,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町７丁目,2025/6/18,9,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町８丁目,2025/7/1,9,その他,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町８丁目,2025/12/10,12,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園東町４丁目,2025/1/21,22,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園東町６丁目,2025/7/1,17,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園東町６丁目,2025/7/6,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園東町８丁目,2025/9/14,18,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,井吹台西町７丁目,2024/12/20,17,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,前開南町１丁目,2024/12/8,16,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,前開南町１丁目,2025/1/2,7,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,前開南町１丁目,2025/1/26,14,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,前開南町１丁目,2025/2/7,8,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,前開南町１丁目,2025/2/17,7,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,前開南町１丁目,2025/3/1,8,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,前開南町１丁目,2025/3/10,19,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,前開南町１丁目,2025/3/12,5,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,前開南町１丁目,2025/6/18,11,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,前開南町１丁目,2025/7/16,19,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,前開南町１丁目,2025/12/20,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,前開南町２丁目,2024/7/6,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,神戸西,岩岡,281115,兵庫県,神戸市西区,岩岡町岩岡,2025/10/6,7,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,神戸西,春日台,281115,兵庫県,神戸市西区,春日台９丁目,2025/11/12,7,道路上,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2024/12/23,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2024/12/26,21,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/1/21,15,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/2/16,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/2/22,19,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/3/12,17,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/4/10,20,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/5/5,13,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/5/15,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/6/9,9,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/7/30,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/10/1,9,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/10/2,15,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/10/30,14,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/12/6,22,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,不明,不明,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町潤和,2025/4/10,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町潤和,2025/4/15,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町潤和,2025/5/18,18,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町潤和,2025/7/1,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,神戸西,枝吉,281115,兵庫県,神戸市西区,枝吉４丁目,2025/6/8,9,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,神戸西,枝吉,281115,兵庫県,神戸市西区,枝吉５丁目,2025/1/10,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,神戸西,枝吉,281115,兵庫県,神戸市西区,王塚台１丁目,2024/6/10,15,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,神戸西,枝吉,281115,兵庫県,神戸市西区,王塚台２丁目,2025/10/10,16,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
